Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,IsReachable,IsReachable2,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,ReplaceNow,PrepareToReplace,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
MSNBLSW0101,99.77.160.34,Switch,Active,Cisco,IE-3000-8TC,QOC3785W3PR,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1201d:0h:59m:0s,Jan-23-26 01:19:37,Jan-23-26 01:19:37,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBL,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.530514,-88.727158,Lauderdale,FO-MS-O-NORTH,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSNMDSW0101,99.77.160.46,Switch,Active,Cisco,IE-3000-8TC,QOC3773W7LU,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,786d:0h:16m:0s,Jan-23-26 01:00:39,Jan-23-26 01:00:39,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NMD,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.4125667,-88.701925,NORTH MERIDIAN,FO-MS-O-NORTH,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSMAOSW0101,99.77.160.50,Switch,Active,Cisco,IE-3000-8TC,QOC3773W7PR,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1379d:23h:56m:0s,Jan-23-26 02:18:40,Jan-23-26 02:18:40,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAO,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.4465278,-88.6325556,Unknown,FO-MS-O-NORTH,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSRSLSW0101,99.77.160.54,Switch,Active,Cisco,IE-3000-8TC,QOC3738Z7WZ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,119d:2h:2m:0s,Jan-23-26 01:05:18,Jan-23-26 01:05:18,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSL,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.4023806,-88.5487694,Unknown,FO-MS-O-NORTH,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSBKTSW0101,99.77.160.6,Switch,Active,Cisco,IE-3000-8TC,QOC3778W73C,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1359d:1h:11m:0s,Jan-23-26 01:06:56,Jan-23-26 01:06:56,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKT,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.5937,-88.5432,Unknown,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSLAASW0101,99.77.160.62,Switch,Active,Cisco,IE-3000-8TC,QOC3785W3G5,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1138d:0h:51m:0s,Jan-23-26 02:18:37,Jan-23-26 02:18:37,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAA,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.4961667,-88.5273611,Unknown,FO-MS-O-NORTH,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSSDESW0101,99.77.160.66,Switch,Active,Cisco,IE-3000-8TC,QOC3778W7ZP,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1312d:22h:21m:0s,Jan-23-26 02:16:59,Jan-23-26 02:16:59,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDE,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.28675,-88.4878194,Unknown,FO-MS-O-NORTH,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSWMDSW0101,99.77.160.70,Switch,Active,Cisco,IE-3000-8TC,QOC3778W737,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1389d:23h:39m:0s,Jan-23-26 01:23:14,Jan-23-26 01:23:14,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WMD,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.1913167,-88.6966861,Unknown,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSSHBSW0101,99.77.160.78,Switch,Active,Cisco,IE-3000-8TC,QOC3773W7D3,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,584d:1h:39m:0s,Jan-23-26 02:20:43,Jan-23-26 02:20:43,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHB,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.890547,-88.717797,Clarke,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSNETSW0101,99.77.160.82,Switch,Active,Cisco,IE-3000-8TC,QOC3778W73N,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,668d:21h:20m:0s,Jan-23-26 01:18:55,Jan-23-26 01:18:55,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NET,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.246306,-88.828083,LAUDERDALE,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSPHTSW0101,99.77.160.90,Switch,Active,Cisco,IE-3000-8TC,QOC3785W3C5,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1025d:22h:23m:0s,Jan-23-26 01:21:52,Jan-23-26 01:21:52,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHT,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.0559167,-88.899,Unknown,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSVSBSW0101,99.77.160.94,Switch,Active,Cisco,IE-3000-8TC,QOC3778W78S,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,1025d:22h:0m:0s,Jan-23-26 02:18:17,Jan-23-26 02:18:17,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VSB,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.9429444,-88.9564444,Unknown,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
MSSVLSW0101,99.77.160.98,Switch,Active,Cisco,IE-3000-8TC,QOC3785W3D8,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1280d:15h:58m:0s,Jan-23-26 01:09:20,Jan-23-26 01:09:20,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVL,MS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.8244806,-89.0553389,Unknown,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAPDTSW0101,99.77.162.114,Switch,Active,Cisco,IE-3000-8TC,QOC3778Z39Q,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1415d:3h:0m:0s,Jan-23-26 02:17:38,Jan-23-26 02:17:38,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDT,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.1366,-81.6105,Bryan,FO-GA-SE-SAVANNAH 3,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAKINSW0101,99.77.162.166,Switch,Active,Cisco,IE-3000-8TC,QOC3778W7Z3,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,759d:18h:48m:0s,Jan-23-26 01:00:43,Jan-23-26 01:00:43,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIN,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.1422,-81.3816,Glynn,FO-GA-SE-HINESVILLE-BRUNSWICK,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GASGASW0101,99.77.162.174,Switch,Active,Cisco,IE-3000-8TC,QOC3777Z7YG,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,415d:23h:35m:0s,Jan-23-26 02:15:17,Jan-23-26 02:15:17,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGA,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.489639,-81.744881,Wayne,FO-GA-SE-HINESVILLE-BRUNSWICK,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GACLISW0101,99.77.162.190,Switch,Active,Cisco,IE-3000-8TC,QOC3788W7ZE,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,858d:21h:50m:0s,Jan-23-26 01:03:22,Jan-23-26 01:03:22,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLI,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.178058,-81.354602,Glynn,FO-GA-SE-HINESVILLE-BRUNSWICK,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAVENSW0101,99.77.162.233,Switch,Active,Cisco,IE-3000-8TC,QOC3778Z3ZQ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1367d:4h:22m:0s,Jan-23-26 01:18:33,Jan-23-26 01:18:33,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEN,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.15235,-82.580361,Montgomery,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAVILSW0101,99.77.162.230,Switch,Active,Cisco,IE-3000-8TC,QOC3777Z7GH,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1632d:20h:17m:0s,Jan-23-26 01:19:42,Jan-23-26 01:19:42,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIL,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.2056,-82.4942,Montgomery,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAZ5SSW0101,99.77.162.246,Switch,Active,Cisco,IE-3000-8TC,QOC3777Z7UB,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1369d:19h:20m:0s,Jan-23-26 02:15:51,Jan-23-26 02:15:51,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5S,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.5435,-82.3023,Emanuel,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAMIASW0101,99.77.162.34,Switch,Active,Cisco,IE-3000-8TC,QOC3779Z85E,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1367d:13h:33m:0s,Jan-23-26 01:13:32,Jan-23-26 01:13:32,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.023433,-83.081386,Dodge,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GASEWSW0101,99.77.163.332,Switch,Active,Cisco,IE-3000-8TC,QOC3338W35Y,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,4d:3h:3m:0s,Jan-23-26 02:00:35,Jan-23-26 02:00:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEW,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.0271333,-82.1449278,SE WAYCROSS,FO-GA-SE-WAYCROSS,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAHIXSW0101,99.77.163.336,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3RH,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,266d:3h:13m:0s,Jan-23-26 02:11:33,Jan-23-26 02:11:33,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIX,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.0709111,-82.0129389,HICKOX,FO-GA-SE-WAYCROSS,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GANTLSW0101,99.77.163.133,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3RQ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,319d:23h:5m:0s,Jan-23-26 01:03:51,Jan-23-26 01:03:51,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTL,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.3444889,-81.7226611,NW THALMANN,FO-GA-SE-HINESVILLE-BRUNSWICK,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAWYVSW0101,99.77.163.114,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3UL,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,358d:0h:4m:0s,Jan-23-26 02:21:35,Jan-23-26 02:21:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WYV,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.2336889,-81.7689889,WAYNESVILLE,FO-GA-SE-HINESVILLE-BRUNSWICK,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GADXUSW0101,99.77.163.118,Switch,Active,Cisco,IE-3000-8TC,QOC3338W37H,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,234d:18h:15m:0s,Jan-23-26 02:19:57,Jan-23-26 02:19:57,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DXU,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.3870556,-82.4581389,DIXIE UNION,FO-GA-SE-WAYCROSS,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAWSVSW0101,99.77.163.122,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3LQ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,233d:21h:15m:0s,Jan-23-26 02:19:55,Jan-23-26 02:19:55,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WSV,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.393,-82.6568889,WILSONVILLE (GA),FO-GA-SE-WAYCROSS,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GASRSSW0101,99.77.163.126,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3W8,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,237d:1h:39m:0s,Jan-23-26 01:04:19,Jan-23-26 01:04:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRS,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.1507972,-82.8462944,SOUTH PEARSON,FO-GA-SE-WAYCROSS,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAWMGSW0101,99.77.163.130,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3W3,27.0(2)EY2,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 02:01:13,Jan-23-26 02:01:13,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WMG,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.021358,-80.970644,Chatham,FO-GA-SE-SAVANNAH 1,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAOKPSW0101,99.77.163.134,Switch,Active,Cisco,IE-3000-8TC,QOC3385W78Q,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,202d:22h:48m:0s,Jan-23-26 02:03:04,Jan-23-26 02:03:04,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OKP,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.4021111,-82.3591389,OAK PARK,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GATYTSW0101,99.77.163.138,Switch,Active,Cisco,IE-3000-8TC,QOC3388W39K,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,398d:0h:43m:0s,Jan-23-26 01:18:02,Jan-23-26 01:18:02,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYT,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.3215472,-82.5665472,TARRYTOWN,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GARLGSW0101,99.77.163.142,Switch,Active,Cisco,IE-3000-8TC,QOC3385W77Z,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,374d:21h:46m:0s,Jan-23-26 01:07:15,Jan-23-26 01:07:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RLG,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.4457139,-82.724825,ROCKLEDGE,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAWDRSW0101,99.77.163.146,Switch,Active,Cisco,IE-3000-8TC,QOC3385W73H,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,161d:22h:50m:0s,Jan-23-26 01:24:12,Jan-23-26 01:24:12,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDR,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.5627083,-82.6805111,WEST ADRIAN,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GALVTSW0101,99.77.163.150,Switch,Active,Cisco,IE-3000-8TC,QOC3388W37Z,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,179d:21h:10m:0s,Jan-23-26 01:00:25,Jan-23-26 01:00:25,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVT,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.6432944,-82.7847306,LOVETT,FO-GA-SE-AUGUSTA 2,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GASBSSW0101,99.77.163.154,L3Switch,Active,Cisco,IE-3000-8TC,QOC3788W79W,27.0(2)EY2, ,0.0,10.0,10.0, ,Jan-23-26 02:02:35,Jan-23-26 02:02:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBS,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.413348,-81.797744,BULLOCH,FO-GA-SE-SAVANNAH 2,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAMCPSW0101,99.77.163.158,Switch,Active,Cisco,IE-3000-8TC,QOC3738W7WM,27.0(2)EY2, ,0.0,10.0,10.0, ,Jan-23-26 02:21:38,Jan-23-26 02:21:38,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCP,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,32.351994,-81.180892,Effingham,FO-GA-SE-SAVANNAH 2,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
GAZZZSW0101,99.77.163.18,Switch,Active,Cisco,IE-3000-8TC,QOC3778Z397,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,823d:21h:13m:0s,Jan-23-26 01:00:31,Jan-23-26 01:00:31,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZZZ,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,31.3225,-81.586389,Glynn,FO-GA-SE-HINESVILLE-BRUNSWICK,GPC,False,,2025-06-30,-245.0,2020-06-30,-2071.0
